DEPTH,CALI,GR,ILD,ITT,LLD,LLS,MSFL,NPHI,RHOB,SFL,SP
3015.234,14.3511,108.20816,2.203366667,0.089357143,1.894,2.17065,0.8352,0.2548625,2.464133333,2.2605,45.4277
3015.3864,14.3286,108.80992,2.189377778,0.089528571,1.8649,2.167466667,0.822,0.2561,2.4799,2.262933333,45.6133
3015.5388,14.4166,109.41168,2.175388889,0.0897,1.8358,2.164283333,0.9023,0.274,2.4752,2.265366667,45.8289
3015.6912,14.5049,110.01344,2.1614,0.0914,1.8067,2.1611,0.7536,0.2813,2.4705,2.2678,45.884
3015.8436,14.5943,110.6152,2.0643,0.0916,1.7776,1.9876,0.6677,0.2737,2.4658,2.2081,45.7184
3015.996,14.7385,112.5864,1.9714,0.0903,1.7538,1.9738,0.8445,0.2738,2.4611,2.2316,45.6535
3016.1484,14.8461,114.4979,1.8404,0.0886,1.7722,2.0709,0.804733333,0.275933333,2.4564,2.2441,45.7031
3016.3008,14.78433333,115.1444,1.8037,0.0878,1.8046,2.0816,0.764966667,0.278066667,2.4517,2.1886,45.6291
3016.4532,14.72256667,114.15205,1.8021,0.0896,1.8074,1.9873,0.7252,0.2802,2.4487,2.0797,45.994
3016.6056,14.6608,113.1597,1.7961,0.092,1.7328,1.976455556,0.7132,0.2754,2.4612,2.072077778,46.5104
3016.758,14.6423,112.16735,1.7875,0.09204,1.729290909,1.965611111,0.7012,0.2735,2.4633,2.064455556,46.5963
3016.9104,14.8087,111.175,1.7765,0.09208,1.725781818,1.954766667,0.6892,0.271975,2.4636,2.056833333,46.4542
3017.0628,14.5963,110.18265,1.7789,0.09212,1.722272727,1.943922222,0.6772,0.27045,2.4761,2.049211111,46.3217
3017.2152,14.5303,109.1903,1.7817,0.09216,1.718763636,1.933077778,0.7904,0.268925,2.4393,2.041588889,46.2718
3017.3676,14.6249,111.8367,1.7868,0.0922,1.715254545,1.922233333,0.9036,0.2674,2.4411,2.033966667,46.2398
3017.52,14.72675,112.555,1.7987,0.09224,1.711745455,1.911388889,0.7437,0.2611,2.4429,2.026344444,46.2476
3017.6724,14.8286,113.2733,1.8094,0.09228,1.708236364,1.900544444,0.7878,0.2689,2.4518,2.018722222,46.2653
3017.8248,14.66,113.9916,1.8229,0.09232,1.704727273,1.8897,0.8395,0.2767,2.4767,2.0111,45.9357
3017.9772,14.7168,111.4296,1.8682,0.09236,1.701218182,1.9094,0.8561,0.2763,2.47245,2.0431,45.5903
3018.1296,14.8946,109.7948,1.9297,0.0924,1.697709091,1.9354,0.8727,0.2759,2.4682,2.0596,45.6251
3018.282,14.5686,110.7046,1.9674,0.0917,1.6942,1.968,0.8893,0.2543,2.4507,2.0386,45.68043333
3018.4344,14.2268,111.3737,1.9775,0.091,1.7188,1.982,0.848,0.2443,2.448,2.061,45.73576667
3018.5868,14.0632,110.2802,1.9771,0.0904,1.7328,1.986,0.9411,0.2348,2.4453,2.0837,45.7911
3018.7392,13.8555,108.9048,1.973,0.0898,1.7458,1.9786,0.8528,0.231,2.4509,2.1178,46.1188
3018.8916,13.9133,107.5791,1.9649,0.0897,1.7543,1.973,0.7329,0.2396,2.4565,2.1573,46.3558
3019.044,14.164,106.4384,1.9608,0.0894,1.7628,2.0069,0.6686,0.2489,2.4621,2.1907,46.066
3019.1964,14.2173,106.8344,1.9599,0.0888,1.7917,2.0415,0.8587,0.2569,2.4677,2.1967,46.0893
3019.3488,14.6204,109.0463,1.9692,0.0894,1.8328,2.131,0.9094,0.2636,2.4733,2.1403,46.6295
3019.5012,15.0641,111.3203,1.9906,0.0919,1.8484,2.1559,0.7154,0.2565,2.457,2.0112,46.60593333
3019.6536,14.8286,108.8973,1.9952,0.0936,1.8104,2.0186,0.703166667,0.2494,2.4695,2.005766667,46.58236667
3019.806,14.4979,107.3235,1.9902,0.0935,1.7101,1.8785,0.690933333,0.2449,2.48,2.000333333,46.5588
3019.9584,14.5567,104.7466,1.9846,0.0926,1.5993,1.9694,0.6787,0.2339,2.47115,1.9949,46.2913
3020.1108,14.7626,105.0444,1.9795,0.0915,1.7264,2.089,0.9157,0.2347,2.4623,2.1699,45.9363
3020.2632,14.0676,106.8965,1.9764,0.0905,1.8097,2.2148,0.8517,0.2358,2.4503,2.306,46.03846
3020.4156,13.5831,108.5299,1.979,0.0897,1.8566,2.3296,0.749,0.2374,2.4383,2.3246,46.14062
3020.568,13.3811,106.1417,1.999,0.0889,1.9441,2.3529,0.7359,0.2438,2.4528,2.3432,46.24278
3020.7204,13.2769,104.4921,2.0446,0.0888,2.0519,2.3762,0.9283,0.2518,2.4528,2.3618,46.34494
3020.8728,13.2847,104.134,2.0912,0.0893,2.0425,2.3054,0.7069,0.2516,2.466,2.3101,46.4471
3021.0252,13.3489,104.5461,2.1457,0.0898,1.9838,2.2436,0.769,0.2433,2.4758,2.2518,46.2044
3021.1776,13.4387,104.4387,2.197,0.0902,1.9117,2.2286,0.8311,0.2366,2.4295,2.2073,45.9617
3021.33,13.1887,104.7664,2.193411111,0.0901,1.8595,2.2553,0.80834,0.2288,2.4138,2.1891,46.1802
3021.4824,13.0886,105.0941,2.189822222,0.0892,1.8668,2.2756,0.78558,0.231016667,2.4002,2.2132,46.3987
3021.6348,13.5657,105.4218,2.186233333,0.0875,1.8854,2.2919,0.76282,0.233233333,2.3994,2.2681,46.43375
3021.7872,12.731,105.7495,2.182644444,0.0877,1.9062,2.2915,0.74006,0.23545,2.3986,2.3481,46.4688
3021.9396,12.5697,106.0772,2.179055556,0.0879,1.9371,2.3046,0.7173,0.237666667,2.3978,2.3324,46.50385
3022.092,12.4876,106.4049,2.175466667,0.0881,1.9845,2.3993,1.0209,0.239883333,2.4155,2.3167,46.5389
3022.2444,12.4115,106.9709111,2.171877778,0.0883,1.9932,2.5135,1.0209,0.2421,2.4558,2.301,46.2224
3022.3968,12.3467,107.5369222,2.168288889,0.0885,2.0019,2.499733333,0.8515,0.2471,2.4646,2.2853,46.21453333
3022.5492,12.3456,108.1029333,2.1647,0.0912,2.0106,2.485966667,0.7116,0.2353,2.4734,2.2696,46.20666667
3022.7016,12.4708,108.6689444,2.0335,0.0942,2.0193,2.4722,0.72705,0.2399,2.416,2.136,46.1988
3022.854,12.6737,109.2349556,1.9031,0.09408,2.028,2.3221,0.7425,0.2417,2.4253,2.0367,46.19093333
3023.0064,12.6849,109.8009667,1.8472,0.09396,1.7449,2.1118,0.8212,0.2413,2.4449,2.0177,46.18306667
3023.1588,12.6485,110.3669778,1.8587,0.09384,1.699733333,2.106025,0.8585,0.2451,2.4071,1.9946,46.1752
3023.3112,12.5669,110.9329889,1.9143,0.09372,1.654566667,2.10025,0.9275,0.2541,2.403533333,2.091,45.8927
3023.4636,12.3627,111.499,2.0009,0.0936,1.6094,2.094475,1.0706,0.251233333,2.399966667,2.2371,45.8318
3023.616,12.3456,108.4307,2.2484,0.0913,1.7177,2.0887,0.8097,0.248366667,2.3964,2.3808,45.9236
3023.7684,12.5287,105.5062,2.30206,0.0893,1.9062,2.2955,0.912333333,0.2455,2.392833333,2.419471429,45.98
3023.9208,12.6389,102.7631,2.35572,0.0875,2.1375,2.4952,1.014966667,0.2379,2.389266667,2.458142857,46.1737
3024.0732,12.8012,102.5123,2.40938,0.0863,2.2944,2.512985714,1.1176,0.2272,2.3857,2.496814286,46.2222
3024.2256,12.7579,105.4467,2.46304,0.0854,2.4099,2.530771429,1.171,0.2293,2.3812,2.535485714,46.2736
3024.378,12.3147,107.9093,2.5167,0.0851,2.4244,2.548557143,1.2244,0.2314,2.394,2.574157143,46.4042
3024.5304,12.19983333,108.1761,2.4189,0.0857,2.4389,2.566342857,1.2778,0.2335,2.4421,2.612828571,46.4328
3024.6828,12.08496667,109.1058,2.3465,0.0871,2.4534,2.584128571,1.294666667,0.2356,2.4013,2.6515,45.9742
3024.8352,11.9701,110.4142,2.2781,0.0907,2.2924,2.601914286,1.311533333,0.23662,2.389975,2.2279,46.10015
3024.9876,12.2143,110.9752,2.2267,0.091277778,2.0471,2.6197,1.3284,0.23764,2.37865,1.9693,46.2261
3025.14,12.2437,111.3674,2.1336,0.091855556,1.8252,2.1954,0.8929,0.23866,2.367325,1.9504,46.9789
3025.2924,12.2857,111.6449,1.9858,0.092433333,1.87011,1.9682,0.7753,0.23968,2.356,2.0188,46.9752
3025.4448,12.2666,111.6815,1.97745,0.093011111,1.91502,2.017433333,1.111,0.2407,2.3968,2.0545,45.8947
3025.5972,12.1053,111.3042,1.9691,0.093588889,1.95993,2.066666667,1.2601,0.24172,2.4273,2.0378,45.8922
3025.7496,12.0525,110.3273,1.96075,0.094166667,2.00484,2.1159,1.075,0.24274,2.4333,2.0177,46.5737
3025.902,12.1942,110.377,1.9524,0.094744444,2.04975,2.1077,0.8812,0.24376,2.4282,2.0084,47.0565
3026.0544,12.1859,112.1445,1.94405,0.095322222,2.09466,2.1611,0.7794,0.24478,2.4378,1.9991,46.3763
3026.2068,12.0873,114.3862,1.9357,0.0959,2.13957,2.2145,0.705,0.2458,2.4371,1.9993,46.1532
3026.3592,12.0003,113.423,2.0382,0.0937,2.18448,2.2679,0.8672,0.236,2.4364,2.0577,45.7892
3026.5116,11.9132,108.2023,2.1459,0.0914,2.22939,2.3213,1.2901,0.2304,2.4357,2.1456,46.0461
3026.664,11.8893,105.0593,2.25,0.0893,2.2743,2.3747,1.2848,0.2332,2.435,2.2772,46.1318
3026.8164,11.9135,105.7371,2.3332,0.0878,2.4735,2.6003,1.2381,0.2361,2.4343,2.4296,46.2175
3026.9688,12.0816,103.401,2.4317,0.0869,2.4391,2.7523,1.7207,0.2369,2.4134,2.5789,45.9835
3027.1212,11.7738,100.1996,2.5181,0.0855,2.4202,2.7978,1.606733333,0.2316,2.4012,2.6889,45.7495
3027.2736,11.3807,100.1982,2.6058,0.0842,2.5171,2.8245,1.492766667,0.22955,2.3837,2.7514,46.3726
3027.426,11.2847,98.9738,2.7065,0.0847,2.4857,2.8141,1.3788,0.2275,2.3598,2.7775,46.9709
3027.5784,11.2827,97.6249,2.8253,0.0847,2.4804,2.8134,1.264833333,0.2306,2.3746,2.8542,47.10296
3027.7308,11.2867,97.869,2.9058,0.0839,2.5189,2.8455,1.150866667,0.2342,2.3874,2.9579,47.23502
3027.8832,11.2992,98.4641,2.9577,0.084,2.6018,2.8932,1.0369,0.2312,2.3763,3.0958,47.36708
3028.0356,11.3116,98.0242,2.983633333,0.0841,2.6114,2.9761,0.6992,0.2322,2.3612,3.1979,47.49914
3028.188,11.324,97.4358,3.009566667,0.0842,2.5815,3.0623,1.2667,0.2345,2.369,3.2146,47.6312
3028.3404,11.336,97.2136,3.0355,0.0857,2.5651,3.06004,1.5251,0.2308,2.3801,3.1919,47.2968
3028.4928,11.3481,97.3943,3.0038,0.0843,2.5906,3.05778,1.9308,0.2271,2.4022,3.1764,47.2731
3028.6452,11.36,98.4624,2.9324,0.0835,2.6165,3.05552,1.92,0.2234,2.4291,3.155,47.0919
3028.7976,11.3718,100.3226,2.8238,0.0843,2.6858,3.05326,1.9092,0.2335,2.4213,3.13,47.4562
3028.95,11.3972,100.9185,2.7613,0.0845,2.7273,3.051,1.8984,0.2457,2.3942,3.1007,47.4885
3029.1024,11.4673,99.5199,2.7794,0.0873,2.6821,2.9481,1.3925,0.2451,2.3955,3.0271,47.2161
3029.2548,11.4905,96.2728,2.8253,0.0901,2.5678,2.8643,1.0218,0.2445,2.4003,2.9275,47.1471
3029.4072,11.0191,93.3285,2.8491,0.08978,2.4586,2.7966,0.7885,0.2439,2.3697,2.9814,47.0203
3029.5596,11.1867,92.5264,2.8347,0.08946,2.4272,2.8162,1.0052,0.2433,2.406,3.0686,46.7078
3029.712,11.5966,92.7339,2.7568,0.08914,2.4058,2.8949,1.3542,0.2422,2.4068,3.1512,46.62916667
3029.8644,11.3784,93.4414,2.657,0.08882,2.416,2.9774,1.0483,0.2433,2.4076,3.1576,46.55053333
3030.0168,11.2061,94.0087,2.5659,0.0885,2.4501,3.032,1.0512,0.2438,2.4084,3.0586,46.4719
3030.1692,11.3335,92.8121,2.576657143,0.0877,2.4519,2.9161,1.6288,0.2438,2.3794,2.9403,46.9355
3030.3216,11.2941,91.5969,2.587414286,0.0892,2.3834,2.7731,1.6251,0.2347,2.3839,2.8758,46.77505
3030.474,11.3258,92.683,2.598171429,0.0894,2.34436,2.7117,0.7373,0.2421,2.3884,2.7783,46.6146
3030.6264,11.33096667,94.9222,2.608928571,0.0884,2.30532,2.702,0.735933333,0.243366667,2.4092,2.7038,47.1987
3030.7788,11.33613333,96.4117,2.619685714,0.088433333,2.26628,2.7091,0.734566667,0.244633333,2.4181,2.742166667,47.0206
3030.9312,11.3413,97.6965,2.630442857,0.088466667,2.22724,2.7178,0.7332,0.2459,2.3763,2.780533333,46.6078
3031.0836,11.3595,97.3365,2.6412,0.0885,2.1882,2.7206,1.3431,0.247166667,2.371766667,2.8189,46.8046
3031.236,11.0258,95.0961,2.9764,0.0863,2.2311,2.6816,1.2801,0.248433333,2.367233333,3.2237,47.517
3031.3884,11.0358,93.4675,2.972041667,0.0841,2.3376,2.6899,1.1603,0.2497,2.3627,3.21778125,47.8721
3031.5408,11.03092,86.9087,2.967683333,0.08435,2.5112,2.9268,0.7183,0.248842857,2.4318,3.2118625,47.7175
3031.6932,11.02604,86.69377143,2.963325,0.0846,2.8463,2.9122,2.1784,0.247985714,2.4348,3.20594375,47.1521
3031.8456,11.02116,86.47884286,2.958966667,0.08485,2.840975,2.8976,2.197757143,0.247128571,2.4378,3.200025,46.5476
3031.998,11.01628,86.26391429,2.954608333,0.0851,2.83565,2.883,2.217114286,0.246271429,2.4408,3.19410625,46.5278
3032.1504,11.0114,86.04898571,2.95025,0.08535,2.830325,2.8684,2.236471429,0.245414286,2.4438,3.1881875,46.907
3032.3028,11.00652,85.83405714,2.945891667,0.0856,2.825,2.8538,2.255828571,0.244557143,2.4468,3.18226875,47.1391
3032.4552,11.00164,85.61912857,2.941533333,0.08585,2.819675,2.8392,2.275185714,0.2437,2.4363,3.17635,47.094
3032.6076,10.99676,85.4042,2.937175,0.0861,2.81435,2.8246,2.294542857,0.242842857,2.4056,3.17043125,46.9302
3032.76,10.99188,88.4429,2.932816667,0.0882,2.809025,2.81,2.3139,0.241985714,2.3938,3.1645125,47.3085
3032.9124,10.987,87.5541,2.928458333,0.0862,2.8037,2.7954,2.326788889,0.241128571,2.4183,3.15859375,47.9006
3033.0648,10.98212,83.5522,2.9241,0.0866,2.7567,2.6413,2.339677778,0.240271429,2.4278,3.152675,48.3051
3033.2172,10.97724,86.1142,2.9069,0.087,2.672528571,2.659166667,2.352566667,0.239414286,2.4476,3.14675625,48.1613
3033.3696,10.97236,88.6762,2.9164,0.0874,2.588357143,2.677033333,2.365455556,0.238557143,2.4498,3.1408375,47.8274
3033.522,10.96748,91.2382,2.9616,0.0878,2.504185714,2.6949,2.378344444,0.2377,2.3996,3.13491875,48.533
3033.6744,10.9626,93.8002,2.8863,0.0882,2.420014286,2.712766667,2.391233333,0.2489,2.4098,3.129,48.2233
3033.8268,11.0618,101.3405,2.6033,0.0871,2.335842857,2.730633333,2.404122222,0.2419,2.42,2.9123,47.0044
3033.9792,11.0507,102.8003,2.563,0.088,2.251671429,2.7485,2.417011111,0.2361,2.4302,2.8628,47.170875
3034.1316,11.1109,103.6698,2.29,0.0885,2.1675,2.6652,2.4299,0.2389,2.43292,2.8193,47.33735
3034.284,11.2066,103.4855,2.2306,0.0886,2.13,2.6905,1.8915,0.2468,2.43564,2.7199,47.503825
3034.4364,11.3347,101.2958,2.2624,0.089,2.171,2.7089,1.449,0.2551,2.43836,2.6529,47.6703
3034.5888,11.391,101.3728,2.3027,0.0894,2.1839,2.6968,1.1653,0.2536,2.44108,2.6932,47.9394
3034.7412,11.3575,103.3464,2.3061,0.0892,2.1262,2.6819,1.1116,0.2434,2.4438,2.7164,48.0711
3034.8936,11.2973,102.8126,2.2753,0.0885,2.081,2.6352,1.0541,0.2294,2.4671,2.6885,48.2029
3035.046,11.3199,103.3265,2.213,0.0878,2.0663,2.5892,1.3431,0.2381,2.4402,2.6529,48.4102
3035.1984,11.3484,104.4486,2.1334,0.0883,2.1407,2.5344,2.0443,0.2501,2.4212,2.6206,48.17835
3035.3508,11.4079,105.2494,2.0897,0.0891,2.1788,2.5806,2.152366667,0.2499,2.429766667,2.5536,47.9465
3035.5032,11.4557,105.67,2.0469,0.0902,2.081,2.6575,2.260433333,0.2418,2.438333333,2.4383,48.0192
3035.6556,11.4706,107.0529,1.9874,0.0911,2.0452,2.6568,2.3685,0.2426,2.4469,2.2639,48.2212
3035.808,11.4784,109.0388,1.9101,0.0914,1.9163,2.4441,1.8614,0.2521,2.45245,2.1863,48.2153
3035.9604,11.5156,111.0621,1.8342,0.0915,1.8094,2.2981,1.7989,0.2624,2.458,2.1617,47.7219
3036.1128,11.5892,111.6312,1.831471429,0.0918,1.7472,2.192,1.5855,0.2733,2.442,2.1343,47.882
3036.2652,11.5409,111.418,1.828742857,0.0919,1.734,2.1242,1.4358,0.274625,2.4573,2.0525,48.0421
3036.4176,11.5198,111.4935,1.826014286,0.0923,1.6925,2.0529,1.6125,0.27595,2.4408,2.0351,48.14223333
3036.57,11.6551,112.3184,1.823285714,0.0923,1.6547,2.05151,1.7645,0.277275,2.4325,2.0177,48.24236667
3036.7224,11.7131,113.6216,1.820557143,0.0923,1.6599,2.05012,1.5036,0.2786,2.4185,2.0003,48.3425
3036.8748,11.4551,113.2418,1.817828571,0.0923,1.676125,2.04873,1.407266667,0.2752,2.42135,1.9829,48.4201
3037.0272,11.5064,111.7994,1.8151,0.0923,1.69235,2.04734,1.310933333,0.2731,2.4242,1.9655,48.8396
3037.1796,11.7724,112.0763,1.8334,0.0923,1.708575,2.04595,1.2146,0.2756,2.4318,2.0184,48.81616
3037.332,11.66805,113.0854,1.8699,0.0923,1.7248,2.04456,1.4749,0.27645,2.4435,2.0651,48.79272
3037.4844,11.5637,114.0635,1.9041,0.0923,1.7808,2.04317,1.3652,0.2773,2.4248,2.1085,48.76928
3037.6368,11.4844,114.0830625,1.9411,0.0916,1.736,2.04178,1.2627,0.2729,2.4469,2.1298,48.74584
3037.7892,11.4051,114.102625,1.9869,0.0913,1.6976,2.04039,1.2073,0.2777,2.4443,2.1413,48.7224
3037.9416,11.5612,114.1221875,2.0308,0.0916,1.7273,2.039,1.3877,0.2852,2.44015,2.1238,48.3773
3038.094,11.6864,114.14175,2.0822,0.0933,1.7576,2.0668,1.6483,0.27615,2.436,2.0958,48.0322
3038.2464,11.66054,114.1613125,2.1493,0.093575,1.7619,2.0716,2.0406,0.2671,2.4571,2.0702,48.6168
3038.3988,11.63468,114.180875,2.2145,0.09385,1.7379,2.0512,1.879,0.2526,2.4614,2.1047,47.8149
3038.5512,11.60882,114.2004375,2.2678,0.094125,1.7209,2.0505,1.6096,0.2452,2.4449,2.2409,47.9195
3038.7036,11.58296,114.22,2.3041,0.0944,1.7273,2.0697,1.3619,0.2341,2.4528,2.4633,48.0241
3038.856,11.5571,110.9678,2.3246,0.0904,1.8058,2.1316,1.36365,0.2203,2.4306,2.5956,48.3804
3039.0084,11.7181,108.8353,2.3513,0.0876,1.9363,2.2151,1.3654,0.2235,2.43275,2.6015,48.9122
3039.1608,11.74946667,106.5786,2.3764,0.0848,2.1258,2.3726,2.0248,0.2356,2.4349,2.5648,48.89136
3039.3132,11.78083333,103.8678,2.403,0.0864,2.2807,2.5329,1.7004,0.246,2.4433,2.5167,48.87052
3039.4656,11.8122,102.2466,2.4319,0.0884,2.2399,2.6152,1.6236,0.2525,2.437,2.5369,48.84968
3039.618,11.84356667,100.1787,2.4842,0.0908,2.1575,2.5817,1.683,0.2416,2.4615,2.6153,48.82884
3039.7704,11.87493333,100.1891,2.586,0.0905,2.0782,2.5176,1.5289,0.22,2.4633,2.783,48.808
3039.9228,11.9063,100.1418,2.7842,0.0887,2.0275,2.468,1.3807,0.2055,2.4651,2.9932,48.57555
3040.0752,11.6501,96.7991,2.9645,0.0861,2.0633,2.4866,1.2149,0.1901,2.4567,3.1961,48.3431
3040.2276,11.8275,94.6566,3.0315,0.084,2.2573,2.545,1.3199,0.1971,2.4572,3.168933333,48.6882
3040.38,11.7507,95.9948,3.0425,0.0836,2.4753,2.7285,1.7979,0.2008,2.4577,3.141766667,49.0432
3040.5324,11.6125,94.2769,3.0453,0.0838,2.7027,3.0089,1.8837,0.1934,2.4582,3.1146,49.1918
3040.6848,11.59265,94.86376,3.025253333,0.0846,2.66256,3.028883333,1.902616667,0.19375,2.4587,3.087433333,49.0954
3040.8372,11.5728,95.45062,3.005206667,0.0855,2.62242,3.048866667,1.921533333,0.1941,2.4592,3.060266667,49.1337
3040.9896,11.6934,96.03748,2.98516,0.0858,2.58228,3.06885,1.94045,0.1983,2.4597,3.0331,49.3309
3041.142,11.8675,96.62434,2.965113333,0.0859,2.54214,3.088833333,1.959366667,0.20021,2.4602,3.005933333,49.2493
3041.2944,12.0574,97.2112,2.945066667,0.0855,2.502,3.108816667,1.978283333,0.20212,2.4607,2.978766667,48.5411
3041.4468,11.9128,98.62,2.92502,0.0852,2.5645,3.1288,1.9972,0.20403,2.4633,2.9516,48.1216
3041.5992,11.6032,99.1031,2.904973333,0.0855,2.6544,3.1064,1.9963,0.20594,2.4809,2.924433333,49.0538
3041.7516,11.6087,98.7031,2.884926667,0.0856,2.64926,3.075845455,1.8785,0.20785,2.479366667,2.897266667,49.3643
3041.904,11.6211,97.5861,2.86488,0.0852,2.64412,3.045290909,2.2472,0.20976,2.477833333,2.8701,49.3154
3042.0564,11.6365,96.8375,2.844833333,0.0849,2.63898,3.014736364,2.204842857,0.21167,2.4763,2.842933333,49.027
3042.2088,11.627,96.1251,2.824786667,0.0844,2.63384,2.984181818,2.162485714,0.21358,2.4579,2.815766667,49.0879
3042.3612,11.61065,96.4739,2.80474,0.0842,2.6287,2.953627273,2.120128571,0.21549,2.4625,2.7886,49.5788
3042.5136,11.5943,101.3802,2.784693333,0.0843,2.62356,2.923072727,2.077771429,0.2174,2.4582,2.761433333,50.1554
3042.666,11.7091,104.4661,2.764646667,0.0846,2.61842,2.892518182,2.035414286,0.2274,2.4518,2.734266667,49.89286667
3042.8184,11.8475,106.3651,2.7446,0.0854,2.61328,2.861963636,1.993057143,0.2372,2.458,2.7071,49.63033333
3042.9708,11.9937,105.9282,2.6744,0.0868,2.60814,2.831409091,1.9507,0.2462,2.4338,2.6523,49.3678
3043.1232,12.1561,105.4913,2.5804,0.0884,2.603,2.800854545,1.5405,0.2555,2.43525,2.5504,49.6707
3043.2756,12.1377,105.0544,2.4537,0.0911,2.4531,2.7703,1.665,0.2501,2.4367,2.5014,49.68212
3043.428,12.1154,104.9476,2.3135,0.0908,2.2871,2.5485,1.5603,0.2416,2.4551,2.516,49.69354
3043.5804,12.127,105.9369,2.232,0.0905,2.1224,2.4313,1.2449,0.2322,2.447,2.5174,49.70496
3043.7328,12.0915,104.0614,2.201,0.0902,1.9917,2.3878,1.3085,0.2393,2.4365,2.5077,49.71638
3043.8852,12.1459,100.8738,2.2088,0.0899,1.9441,2.3975,1.654,0.25,2.438833333,2.4898,49.7278
3044.0376,12.448,99.5951,2.2633,0.0887,1.9471,2.4061,1.8563,0.25135,2.441166667,2.4356,49.73922
3044.19,12.4148,100.9657,2.3177,0.0899,1.9546,2.4082,1.3388,0.2527,2.4435,2.3464,49.75064
3044.3424,12.3615,103.3811,2.3214,0.090133333,1.9621,2.3761,1.132,0.2439,2.4337,2.2781,49.76206
3044.4948,12.2934,105.243,2.3051,0.090366667,1.9458,2.2905,1.2796,0.2472,2.4357,2.2569,49.77348
3044.6472,12.2889,103.1279,2.2911,0.0906,1.8959,2.2062,1.3005,0.2479,2.4377,2.2944,49.7849
3044.7996,12.3748,99.4989,2.2903,0.0896,1.8475,2.1462,1.2815,0.2415,2.4397,2.381,48.4219
3044.952,12.3793,98.059,2.2962,0.0882,1.8053,2.1459,1.4569,0.2319,2.4706,2.4937,48.2125
3045.1044,12.3987,99.3287,2.3101,0.0874,1.824,2.2199,1.633966667,0.2349,2.4541,2.5742,48.2656
3045.2568,12.4046,101.5887,2.3313,0.0891,1.8909,2.3339,1.811033333,0.2459,2.4497,2.532,48.1495
3045.4092,12.3307,105.6304,2.3369,0.08985,2.0343,2.4711,1.9881,0.2469,2.4636,2.4602,48.1849
3045.5616,12.3788,105.6562714,2.317,0.0906,2.2232,2.426,1.3203,0.2479,2.4743,2.4569,48.4542
3045.714,12.4872,105.6821429,2.2981,0.0894,2.0828,2.3005,1.1987,0.2408,2.4456,2.5026,47.3991
3045.8664,12.4805,105.7080143,2.3346,0.0882,1.9494,2.2473,1.2179,0.2362,2.4257,2.559,46.9901
3046.0188,12.2659,105.7338857,2.426,0.0872,1.9544,2.2956,1.5251,0.2321,2.426375,2.5333,47.30806667
3046.1712,12.25536667,105.7597571,2.4981,0.0878,2.0266,2.3494,1.9772,0.2284,2.42705,2.3797,47.62603333
3046.3236,12.24483333,105.7856286,2.5182,0.089,2.1402,2.4064,1.5307,0.2247,2.427725,2.2963,47.944
3046.476,12.2343,105.8115,2.5284,0.0896,2.228,2.4287,1.5181,0.2258,2.4284,2.3049,48.3884
3046.6284,12.3303,105.6682,2.5444,0.0895,2.1564,2.4158,1.5091,0.2227,2.4564,2.3696,49.1208
3046.7808,12.2625,102.6315,2.5731,0.0888,2.0537,2.3863,1.3199,0.213,2.4755,2.5607,47.6573
3046.9332,12.24,99.3164,2.6614,0.08847,1.9604,2.3325,1.3212,0.210333333,2.4741,2.9149,48.3996
3047.0856,12.3762,97.4446,2.8459,0.08814,1.9979,2.3142,2.4579,0.207666667,2.4922,3.2141,49.3405
3047.238,12.5087,96.9795,3.0229,0.08781,2.2529,2.4593,2.361766667,0.205,2.4658,3.3575,50.2814
3047.3904,12.5706,96.3101,3.1092,0.08748,2.665,2.7491,2.265633333,0.2153,2.4591,3.5452,49.1518
3047.5428,12.5278,94.4233,3.1249,0.08715,3.0241,3.0862,2.1695,0.2174,2.4457,3.7527,49.7849
3047.6952,12.3954,94.3662,3.1363,0.08682,3.07635,3.4151,2.2207,0.2129,2.4319,3.69856,49.5987
3047.8476,12.3411,94.3091,3.1154,0.08649,3.1286,3.38958,2.2451,0.2084,2.4907,3.64442,49.4125
3048,12.3675,94.252,3.0458,0.08616,3.18085,3.36406,2.2695,0.2039,2.517,3.59028,49.2263
3048.1524,12.4056,94.1949,3.0249,0.08583,3.2331,3.33854,2.2939,0.1994,2.4765,3.53614,49.0401
3048.3048,12.3944,94.1378,3.0433,0.0855,3.134366667,3.31302,1.5891,0.2013,2.4529,3.482,48.8539
3048.4572,12.3668,95.9923,3.0069,0.0878,3.035633333,3.2875,1.8504,0.203833333,2.5133,3.2951,48.6677
3048.6096,12.3997,94.2471,2.9359,0.0876,2.9369,3.3219,2.4918,0.206366667,2.51415,3.3064,47.7579
3048.762,12.465,93.9044,2.8353,0.0878,2.8047,3.3629,2.0229,0.2089,2.515,3.3665,47.4509
3048.9144,12.5181,95.1804,2.84694,0.088,2.7593,3.3069,1.6574,0.2078,2.51585,3.3651,47.4084
3049.0668,12.5323,95.6025,2.85858,0.0876,2.7681,3.2077,2.1924,0.2124,2.5167,3.2932,47.3309
3049.2192,12.5557,94.4059,2.87022,0.0876,2.777,3.1152,2.119,0.2242,2.4932,3.2228,46.4161
3049.3716,12.6354,94.8429,2.88186,0.0882,2.7619,3.171,2.0782,0.2214,2.5129,3.2397,46.4893
3049.524,12.721,95.8762,2.8935,0.0878,2.7431,3.2055,2.5517,0.2135,2.4886,3.2981,47.3929
3049.6764,12.8204,95.7217,2.9501,0.0867,2.7006,3.2276,2.1127,0.2104,2.5104,3.2572,47.6809
